from,default-currency_for_amounts,total_commitments,total_disbursements,total_reimbursements,total_expenditure,start-planned_iso-date,start-planned,Start-actual-year,start-actual,end-planned_iso-date,end-planned,end-actual_iso-date,end-actual,implementing-organisations,recipient-country_codes,recipient-countries,activity-status,collaboration-type,default-aid-type
GB,GBP,94800000,88000000,0,6800000,2007-05-01,2007-05-01,2007,2007-05-01,2011-12-01,2011-12-01,2011-12-01,2011-12-01,International Bank for Reconstruction and Development,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,791562,0,0,791663,2006-01-01,2006-01-01,2006,2006-01-01,2010-03-31,2010-03-31,2010-03-31,2010-03-31,Food and Agricultural Organisation,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,16731,0,0,16730,2006-01-01,2006-01-01,2006,2006-01-01,2007-09-01,2007-09-01,2007-09-01,2007-09-01,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,0,0,0,0,2006-01-01,2006-01-01,2006,2006-01-01,2011-05-30,2011-05-30,2011-05-30,2011-05-30,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,718835,1098,0,546568,2006-01-01,2006-01-01,2006,2006-01-01,2011-02-28,2011-02-28,2011-02-28,2011-02-28,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,629690,0,0,218906,2006-01-01,2006-01-01,2006,2006-01-01,2010-05-31,2010-05-31,2010-05-31,2010-05-31,International Bank for Reconstruction and Development,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,49000,0,0,0,2006-01-01,2006-01-01,2006,2006-01-01,2009-03-01,2009-03-01,2009-03-01,2009-03-01,,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,5000,4840,0,0,2009-06-01,2009-06-01,2009,2009-06-01,2011-05-30,2011-05-30,2011-05-30,2011-05-30,INTERNATIONAL NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,80584,0,0,0,2008-10-01,2008-10-01,2008,2008-10-01,2010-05-31,2010-05-31,2010-05-31,2010-05-31,,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,81000,77428,0,0,2010-12-07,2010-12-07,2010,2010-12-07,2011-05-31,2011-05-31,2011-05-31,2011-05-31,Network,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,38500,38500,0,0,2010-12-13,2010-12-13,2010,2010-12-13,2011-02-28,2011-02-28,2011-02-28,2011-02-28,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,395965,0,0,395965,2006-04-01,2006-04-01,2006,2006-04-01,2010-03-01,2010-03-01,2010-03-01,2010-03-01,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,17025,0,0,17025,2006-04-01,2006-04-01,2006,2006-04-01,2010-03-01,2010-03-01,2010-03-01,2010-03-01,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,552935,0,0,552935,2004-11-01,2004-11-01,2004,2004-11-01,2011-12-31,2011-12-31,2011-12-31,2011-12-31,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,200000,200000,0,0,2010-12-03,2010-12-03,2010,2010-12-03,2011-10-01,2011-10-01,2011-10-01,2011-10-01,International Bank for Reconstruction and Development,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,40965,0,0,40965,2007-04-01,2007-04-01,2007,2007-04-01,2012-06-01,2012-06-01,2012-06-01,2012-06-01,"University, college or other teaching institution, research institute or think-tank",ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,101512,0,0,101512,2007-04-01,2007-04-01,2007,2007-04-01,2011-03-01,2011-03-01,2011-03-01,2011-03-01,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,116680,0,0,116680,2007-04-01,2007-04-01,2007,2007-04-01,2012-03-31,2012-03-31,2012-03-31,2012-03-31,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,30000,0,0,19400,2008-02-01,2008-02-01,2008,2008-02-01,2010-02-01,2010-02-01,2010-02-01,2010-02-01,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,16300000,0,0,16300000,2007-06-01,2007-06-01,2007,2007-06-01,2011-06-01,2011-06-01,2011-06-01,2011-06-01,International Bank for Reconstruction and Development,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,49700000,38000000,0,11700000,2007-06-01,2007-06-01,2007,2007-06-01,2012-09-30,2012-09-30,2012-09-30,2012-09-30,International Bank for Reconstruction and Development,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,450000,0,0,450000,2007-06-01,2007-06-01,2007,2007-06-01,2010-06-01,2010-06-01,2010-06-01,2010-06-01,United Nations Children’s Fund,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,5000000,4500000,0,500000,2007-05-01,2007-05-01,2007,2007-05-01,2012-04-01,2012-04-01,2012-04-01,2012-04-01,United Nations Development Programme,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,25224,0,0,21620,2008-05-06,2008-05-06,2008,2008-05-06,2011-05-05,2011-05-05,2011-05-05,2011-05-05,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,12946,0,0,12947,2008-05-06,2008-05-06,2008,2008-05-06,2011-05-05,2011-05-05,2011-05-05,2011-05-05,Developing country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,2457,0,0,2457,2008-06-01,2008-06-01,2008,2008-06-01,2011-05-01,2011-05-01,2011-05-01,2011-05-01,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,11230,0,0,11230,2008-06-01,2008-06-01,2008,2008-06-01,2011-05-01,2011-05-01,2011-05-01,2011-05-01,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,1000000,0,0,1000000,2008-06-01,2008-06-01,2008,2008-06-01,2011-05-01,2011-05-01,2011-05-01,2011-05-01,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,6986311,5986311,0,1000000,2008-06-01,2008-06-01,2008,2008-06-01,2011-05-31,2011-05-31,2011-05-31,2011-05-31,Third Country Government (Delegated co-operation),ET,Ethiopia,Post-completion,Bilateral,Basket funds/pooled funding
GB,GBP,66812,0,0,66812,2008-04-01,2008-04-01,2008,2008-04-01,2012-03-01,2012-03-01,2012-03-01,2012-03-01,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,74887,0,0,74886,2008-04-01,2008-04-01,2008,2008-04-01,2012-03-01,2012-03-01,2012-03-01,2012-03-01,INTERNATIONAL NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,43584,0,0,43584,2008-10-01,2008-10-01,2008,2008-10-01,2013-05-31,2013-05-31,2013-05-31,2013-05-31,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,137772,0,0,137772,2008-10-01,2008-10-01,2008,2008-10-01,2013-05-31,2013-05-31,2013-05-31,2013-05-31,NON-GOVERNMENTAL ORGANISATIONS (NGOs) AND CIVIL SOCIETY,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,243421,0,0,243422,2008-09-01,2008-09-01,2008,2008-09-01,2010-08-01,2010-08-01,2010-08-01,2010-08-01,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,150479,0,0,153380,2008-08-01,2008-08-01,2008,2008-08-01,2011-12-01,2011-12-01,2011-12-01,2011-12-01,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,38500000,27500000,0,11000000,2008-08-01,2008-08-01,2008,2008-08-01,2011-12-01,2011-12-01,2011-12-01,2011-12-01,Recipient Government,ET,Ethiopia,Post-completion,Bilateral,Sector budget support
GB,GBP,1250000,0,0,1250000,2008-07-01,2008-07-01,2008,2008-07-01,2011-07-01,2011-07-01,2011-07-01,2011-07-01,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,750000,0,0,750000,2008-07-01,2008-07-01,2008,2008-07-01,2011-07-01,2011-07-01,2011-07-01,2011-07-01,United Nations Population Fund,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,185000,0,0,188240,2008-04-01,2008-04-01,2008,2008-04-01,2012-04-01,2012-04-01,2012-04-01,2012-04-01,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,270000000,148000000,0,122000000,2008-04-01,2008-04-01,2008,2008-04-01,2012-04-01,2012-04-01,2012-04-01,2012-04-01,International Bank for Reconstruction and Development,ET,Ethiopia,Post-completion,Bilateral,Sector budget support
GB,GBP,2900000,1027879,0,1872121,2008-11-13,2008-11-13,2008,2008-11-13,2010-06-30,2010-06-30,2010-06-30,2010-06-30,INTERNATIONAL NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,500000,0,0,500000,2009-01-01,2009-01-01,2009,2009-01-01,2010-12-31,2010-12-31,2010-12-31,2010-12-31,International Bank for Reconstruction and Development,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,121000000,101000000,0,20000000,2009-11-01,2009-11-01,2009,2009-11-01,2014-12-30,2014-12-30,,,Recipient Government,ET,Ethiopia,Implementation,Bilateral,Project-type interventions
GB,GBP,3000000,2500000,0,500000,2009-11-01,2009-11-01,2009,2009-11-01,2014-12-31,2014-12-31,,,International Bank for Reconstruction and Development,ET,Ethiopia,Implementation,Multilateral,Core contributions to multilateral institutions
GB,GBP,150000,0,0,132275,2009-08-01,2009-08-01,2009,2009-08-01,2014-12-31,2014-12-31,,,Other.,ET,Ethiopia,Implementation,Bilateral,Project-type interventions
GB,GBP,69000000,59000000,0,10000000,2009-12-22,2009-12-22,2009,2009-12-22,2014-12-31,2014-12-31,,,Recipient Government,ET,Ethiopia,Implementation,Bilateral,Project-type interventions
GB,GBP,10000000,10000000,0,0,2011-09-19,2011-09-19,2011,2011-09-19,2014-12-31,2014-12-31,,,Other.,ET,Ethiopia,Implementation,Bilateral,Project-type interventions
GB,GBP,10000000,10000000,0,0,2009-09-01,2009-09-01,2009,2009-09-01,2014-12-31,2014-12-31,,,Other.,ET,Ethiopia,Implementation,Bilateral,Project-type interventions
GB,GBP,1890586,1356980,0,511217,2009-04-01,2009-04-01,2009,2009-04-01,2011-10-30,2011-10-30,2011-10-30,2011-10-30,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,61149,0,0,35195,2010-01-01,2010-01-01,2010,2010-01-01,2011-10-30,2011-10-30,2011-10-30,2011-10-30,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,75000,65155,0,0,2010-12-09,2010-12-09,2010,2010-12-09,2011-06-30,2011-06-30,2011-06-30,2011-06-30,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,4000000,0,0,4000000,2009-07-30,2009-07-30,2009,2009-07-30,2010-12-30,2010-12-30,2010-12-30,2010-12-30,United Nations Children’s Fund,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,80006,0,0,80006,2009-07-01,2009-07-01,2009,2009-07-01,2010-03-31,2010-03-31,2010-03-31,2010-03-31,African Medical and Research Foundation,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,7015000,0,0,7000000,2009-08-03,2009-08-03,2009,2009-08-03,2010-08-02,2010-08-02,2010-08-02,2010-08-02,United Nations Office of Co-ordination of Humanitarian Affairs,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,49000000,0,0,49000000,2009-08-03,2009-08-03,2009,2009-08-03,2010-08-02,2010-08-02,2010-08-02,2010-08-02,World Food Programme,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,634767,0,0,597938,2010-04-01,2010-04-01,2010,2010-04-01,2012-09-30,2012-09-30,2012-09-30,2012-09-30,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,39456,0,0,34405,2010-04-01,2010-04-01,2010,2010-04-01,2012-09-30,2012-09-30,2012-09-30,2012-09-30,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,42285,0,0,20055,2010-05-01,2010-05-01,2010,2010-05-01,2012-09-30,2012-09-30,2012-09-30,2012-09-30,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,1400,0,0,609,2010-05-01,2010-05-01,2010,2010-05-01,2012-09-30,2012-09-30,2012-09-30,2012-09-30,Donor Government,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,39824,0,0,39827,2010-04-01,2010-04-01,2010,2010-04-01,2012-09-30,2012-09-30,2012-09-30,2012-09-30,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,107087,0,0,37813,2011-07-01,2011-07-01,2011,2011-07-01,2012-09-30,2012-09-30,2012-09-30,2012-09-30,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,296437,296437,0,0,2012-02-03,2012-02-03,2012,2012-02-03,2012-09-30,2012-09-30,2012-09-30,2012-09-30,United Nations Development Programme,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,164689,163716,0,0,2009-11-10,2009-11-10,2009,2009-11-10,2012-09-30,2012-09-30,2012-09-30,2012-09-30,"University, college or other teaching institution, research institute or think-tank",ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,79825,0,0,79825,2009-03-16,2009-03-16,2009,2009-03-16,2010-05-31,2010-05-31,2010-05-31,2010-05-31,"University, college or other teaching institution, research institute or think-tank",ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,4149851,0,0,4149851,2010-04-01,2010-04-01,2010,2010-04-01,2012-10-15,2012-10-15,2012-10-15,2012-10-15,INTERNATIONAL NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,338125,0,0,27941,2010-03-01,2010-03-01,2010,2010-03-01,2013-09-30,2013-09-30,2013-09-30,2013-09-30,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,327574,327570,0,0,2010-04-01,2010-04-01,2010,2010-04-01,2011-07-31,2011-07-31,2011-07-31,2011-07-31,"University, college or other teaching institution, research institute or think-tank",ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,298153,0,0,286744,2010-03-01,2010-03-01,2010,2010-03-01,2013-09-30,2013-09-30,2013-09-30,2013-09-30,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,66719,66720,0,0,2010-03-01,2010-03-01,2010,2010-03-01,2013-03-31,2013-03-31,2013-03-31,2013-03-31,United Nations Development Programme,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,25849,25849,0,0,2010-04-01,2010-04-01,2010,2010-04-01,2012-04-30,2012-04-30,2012-04-30,2012-04-30,"University, college or other teaching institution, research institute or think-tank",ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,215000,215000,0,0,2012-03-01,2012-03-01,2012,2012-03-01,2013-09-30,2013-09-30,2013-09-30,2013-09-30,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,45520,45520,0,0,2010-03-01,2010-03-01,2010,2010-03-01,2012-05-28,2012-05-28,2012-05-28,2012-05-28,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,5031,5031,0,0,2012-06-14,2012-06-14,2012,2012-06-14,2012-06-28,2012-06-28,2012-06-28,2012-06-28,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,185760,185760,0,0,2012-06-12,2012-06-12,2012,2012-06-12,2013-06-11,2013-06-11,2013-06-11,2013-06-11,Recipient Government,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,5280,5280,0,0,2012-09-27,2012-09-27,2012,2012-09-27,2012-11-14,2012-11-14,2012-11-14,2012-11-14,"University, college or other teaching institution, research institute or think-tank",ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,3440,3440,0,0,2012-07-06,2012-07-06,2012,2012-07-06,2013-01-30,2013-01-30,2013-01-30,2013-01-30,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,10039,10039,0,0,2012-10-08,2012-10-08,2012,2012-10-08,2012-11-30,2012-11-30,2012-11-30,2012-11-30,Developing country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,174648,174648,0,0,2012-11-01,2012-11-01,2012,2012-11-01,2013-03-31,2013-03-31,2013-03-31,2013-03-31,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,12784,12784,0,0,2013-01-22,2013-01-22,2013,2013-01-22,2013-03-31,2013-03-31,2013-03-31,2013-03-31,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,28808,28808,0,0,2013-04-10,2013-04-10,2013,2013-04-10,2013-06-30,2013-06-30,2013-06-30,2013-06-30,Other.,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,9028,9028,0,0,2013-04-02,2013-04-02,2013,2013-04-02,2013-05-31,2013-05-31,2013-05-31,2013-05-31,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,47480,47480,0,0,2013-03-10,2013-03-10,2013,2013-03-10,2013-08-31,2013-08-31,2013-08-31,2013-08-31,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,26030,26030,0,0,2013-04-25,2013-04-25,2013,2013-04-25,2013-09-20,2013-09-20,2013-09-20,2013-09-20,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,62683,59404,0,0,2013-08-13,2013-08-13,2013,2013-08-13,2013-09-30,2013-09-30,2013-09-30,2013-09-30,Donor country-based NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,2000000,2000000,0,0,2010-11-01,2010-11-01,2010,2010-11-01,2012-11-30,2012-11-30,2012-11-30,2012-11-30,United Nations Children’s Fund,ET,Ethiopia,Post-completion,Bilateral,Project-type interventions
GB,GBP,926514,650961,0,0,2010-09-18,2010-09-18,2010,2010-09-18,2013-12-31,2013-12-31,2013-12-31,2013-12-31,INTERNATIONAL NGO,ET,Ethiopia,Post-completion,"Bilateral, core contributions to NGOs and other private bodies / PPPs",Project-type interventions
GB,GBP,116132,0,0,116129,2010-09-01,2010-09-01,2010,2010-09-01,2015-09-30,2015-09-30,,,Other.,ET,Ethiopia,Implementation,Bilateral,Project-type interventions
